:ID;authorName:string
6770098;Robert I. McLachlan
6770099;Matthew Perlmutter
6770100;G. R. W. Quispel
6770101;Z. Hafidi
6770102;Djemai Kebbal
6770103;Jean-Marc Geib
6770104;Ruiguo Yu
6770105;Jie Gao
6770106;Mei Yu
6770107;Wenhuan Lu
6770108;Tianyi Xu
6770109;Mankun Zhao
6770110;Ruixuan Zhang
6770111;Zhuo Zhang
6770112;Maria Carla Calzarossa
6770113;Marco L. Della Vedova
6770114;Daniele Tessera
6770115;DaeWoo Lee
6770116;Shakti Mishra
6770117;Dharmender Singh Kushwaha
6770118;Arun Kumar Misra
6770119;Yanling Lian
6770120;Alexandru Dobrila
6770121;Jean-Marc Nicod
6770122;Laurent Philippe 0001
6770123;Pengcheng Wei
6770124;Zhen Zhou
6770125;Weng-Long Chang
6770126;Michael (Shan-Hui) Ho
6770127;Przemyslaw Czerwinski
6770128;Marianne Winslett
6770129;Zhendong Bei
6770130;Zhibin Yu 0001
6770131;Ni Luo
6770132;Chuntao Jiang
6770133;Chengzhong Xu 0001
6770134;Maria Lin
6770135;M. Ambigavathi
6770136;D. Sridharan 0001
6770137;Nasro Min-Allah
6770138;Cyril Cecchinel
6770139;François Fouquet
6770140;Sébastien Mosser 0001
6770141;Philippe Collet
6770142;Houda Lamehamedi
6770143;Boleslaw K. Szymanski
6770144;Martin Guggisberg
6770145;Peter Fornaro
6770146;Tibor Gyalog
6770147;Shu Zhang
6770148;Pascal Gallard
6770149;Renaud Lottiaux
6770150;Yueming Hu
6770151;Zhiliang Xie
6770152;Ádám Visegrádi
6770153;Róbert Lovas
6770154;Weiwen Jiang
6770155;Ting Wu
6770156;Qingfeng Zhuge
6770157;Slavko Maric
6770158;Nick Floros
6770159;K. E. Meacham
6770160;Juri Papay
6770161;Mike Surridge
6770162;Syed Bilal Hussain Shah
6770163;Zhe Chen 0005
6770164;Fuliang Yin
6770165;Inam Ullah Khan
6770166;Niqash Ahmad
6770167;Mei Wang
6770168;Meng Xiao
6770169;Guohua Liu
6770170;M. Aigrain
6770171;Jason Wimmer
6770172;Michael W. Towsey
6770173;Birgit M. Planitz
6770174;Ian Williamson
6770175;Paul Roe
6770176;Xiaoxun Sun
6770177;René Brunner
6770178;Michal P. Karpowicz
6770179;Friedhelm Ramme
6770180;S. Rosswog
6770181;C. Gawron
6770182;S. Hasselberg
6770183;R. Böning
6770184;Peter Wagner 0003
6770185;J. Beer
6770186;Sverker Janson
6770187;Qiong Huang
6770188;A. Segal
6770189;Dalila Durães
6770190;José Miguel Pêgo
6770191;Nuno Sousa
6770192;Sanjukta Bhowmick
6770193;Padma Raghavan
6770194;Lois C. McInnes
6770195;Boyana Norris
6770196;Wenyong Dong
6770197;Xueshi Dong
6770198;Jining Yan
6770199;Qingfeng Guan
6770200;Rafal Skowronski
6770201;Vignesh T. Ravi
6770202;Michela Becchi
6770203;Wei Jiang
6770204;Srimat T. Chakradhar
6770205;Francisco Castejón
6770206;Dandan Zhang
6770207;Ji Liu 0005
6770208;Xiaohui Chang
6770209;Paola Belanzoni
6770210;Pradip Kumar Sharma
6770211;Jong Hyuk Park
6770212;Nhu-Ngoc Dao
6770213;Minho Park
6770214;Joongheon Kim
6770215;Jeongyeup Paek
6770216;Sungrae Cho
6770217;Joseph S. Berrios
6770218;Manuel E. Bermudez
6770219;Jian Liu 0007
6770220;Jiangtao Li 0003
6770221;Lei Zhang 0009
6770222;Feifei Dai
6770223;Yuanfei Zhang
6770224;Xinyu Meng
6770225;Paul Allen
6770226;Colin Upstill
6770227;Guizhong Liu
6770228;Theo Lynn
6770229;Christos K. Filelis-Papadopoulos
6770230;Mathilde Romberg
6770231;Yunya Zhou
6770232;Hua Deng
6770233;Apostolos Meliones
6770234;P. Tsagronis
6770235;Juthasit Rohitratana
6770236;Sonja Holl
6770237;Olav Zimmermann
6770238;Magnus Palmblad
6770239;Martin Hofmann-Apitius
6770240;Amjad Anvari-Moghaddam
6770241;Yoshihiko Nitta
6770242;Jagannath Aryal
6770243;Minghong Liao
6770244;Robert Stoy
6770245;Xianghua Xu
6770246;Jiancheng Jin
6770247;Shanqing Zhang
6770248;Lingjun Zhang
6770249;Shiliang Pu
6770250;Zongmao Chen
6770251;Steffan Berridge
6770252;J. M. Schumacher
6770253;Agnieszka Jakobik
6770254;Sabri Pllana
6770255;Fengjun Shang
6770256;Lin Mao
6770257;Wenjuan Gong
6770258;Dan Grigoras
6770259;Mark Riordan
6770260;Agostino G. Bruzzone
6770261;Olivier Martin
6770262;Edoardo Martelli
6770263;Paolo Moroni
6770264;Dan Nae
6770265;Jiayi Lu
6770266;Renchao Jin
6770267;Tommaso Toffoli
6770268;Christophe Cérin
6770269;Jean-Luc Gaudiot
6770270;M. A. Kraeva
6770271;Rafael Moreno-Vozmediano
6770272;Anna Kobusinska
6770273;Carson Leung
6770274;Raghavendra S.
6770275;Eduardo R. Rodrigues
6770276;Leonardo P. Tizzei
6770277;Sajad Homayoun
6770278;Marzieh Ahmadzadeh
6770279;Sattar Hashemi
6770280;David Ellis Newton
6770281;Syed Ali Raza Shah
6770282;Biju Issac 0001
6770283;Guillermo Jiménez
6770284;Martín Molina
6770285;Raúl Ramírez
6770286;Liang Zhang 0009
6770287;Wenji Wu
6770288;Phil DeMar
6770289;Salekul Islam
6770290;Jean-Charles Grégoire
6770291;Ricard Gavaldà
6770292;Tan Li
6770293;Yufei Ren
6770294;Dantong Yu
6770295;Shudong Jin
6770296;Jiwu Huang
6770297;Hanbang Zhao
6770298;Louis Vuurpijl
6770299;Theo E. Schouten
6770300;Jan Vytopil
6770301;Benjamin Aziz
6770302;Geoff W. Hamilton
6770303;Binghong Wu
6770304;Kuangrong Hao
6770305;Xin Cai
6770306;Tong Wang
6770307;Bong-Hwan Lee
6770308;Il-Hong Jung
6770309;Chan-Hyun Youn
6770310;Kuan Y. Chang
6770311;Jing-Hong Lin
6770312;Chih-Chun Ma
6770313;Jui-Hsaing Lin
6770314;Jean-Luc Levaire
6770315;Ibrahim Ghafir
6770316;Vaclav Prenosil
6770317;Robert Hegarty
6770318;Khaled M. Rabie
6770319;Francisco J. Aparicio-Navarro
6770320;Somnath Mazumdar
6770321;Marco Pranzo
6770322;Oliver Bröker
6770323;Roman Geus
6770324;Yuetsu Kodama
6770325;Shuichi Sakai
6770326;Yoshinori Yamaguchi
6770327;Andryas Mawardi
6770328;Eugene Santos Jr.
6770329;Ranga Pitchumani
6770330;Luke E. K. Achenie
6770331;Hervé Gallaire
6770332;David Wheeler
6770333;Katrin Heitmann
6770334;Simon G. M. Koo
6770335;Karthik Kannan
6770336;C. S. George Lee
6770337;Jorge Veiga
6770338;Jianliang Xu
6770339;Fabrizio Silvestri
6770340;Grzegorz Chmaj
6770341;Krzysztof Walkowiak
6770342;Chenchen Peng
6770343;Stéphane Lanteri
6770344;Xun Shao
6770345;Masahiro Jibiki
6770346;Yuuichi Teranishi
6770347;Nozomu Nishinaga
6770348;John H. Merlin
6770349;Scott B. Baden
6770350;Stephen Fink
6770351;Eduardo Viegas
6770352;Altair Olivo Santin
6770353;Alysson Bessani
6770354;Nuno Neves 0001
6770355;Nuno Diegues
6770356;Paolo Romano 0002
6770357;Christian Javier D'Orazio
6770358;Hans Tebra
6770359;Aleksandar Antonic
6770360;Martina Marjanovic
6770361;Kresimir Pripuzic
6770362;Ivana Podnar Zarko
6770363;Gerold Wesche
6770364;Ahlem Kalaï
6770365;Corinne Amel Zayani
6770366;Ikram Amous
6770367;Wafa Abdelghani
6770368;Florence Sèdes
6770369;Dang Minh Quan
6770370;Federico Mezza
6770371;Domenico Sannelli
6770372;Raffaele Giafreda
6770373;Rafael Soares Wyant
6770374;Luiza de Macedo Mourelle
6770375;Krishnaprasad Thirunarayan
6770376;Pramod Anantharam
6770377;Cory A. Henson
6770378;Amit P. Sheth
6770379;Seng Wai Loke
6770380;Michael J. North
6770381;Charles M. Macal
6770382;Peter Campbell
6770383;Christian Rehn
6770384;Bin Xiao 0001
6770385;Markus H. Gross
6770386;Lars Lippert
6770387;Oliver G. Staadt
6770388;Brijesh Kashyap Chejerla
6770389;Sanjay Kumar Madria
6770390;Bin Yu
6770391;Man Qi
6770392;Alberto Faro
6770393;Daan Frenkel
6770394;M. Blount
6770395;Piero Sguazzero
6770396;Marcello Vitaletti
6770397;Chih-Yu Hsu
6770398;Hao-Feng Wang
6770399;Hui-Ching Wang
6770400;Kuo-Kun Tseng
6770401;Hassan Ziafat
6770402;Seyed Morteza Babamir
6770403;James Johnson
6770404;Pekka Ala-Siuru
6770405;Juha Takalo
6770406;Jari Ensomaa
6770407;Johan Plomp
6770408;Junping Xie
6770409;Minhua Yang
6770410;Jinhai Li
6770411;Zhong Zheng
6770412;P. J. Mitchell
6770413;D. Fincham
6770414;Xinhua Dong
6770415;Heng He
6770416;Xiwu Gu
6770417;Mudar Sarem
6770418;Ting Yi Chang
6770419;Chou Chen Yang
6770420;Bernhard Ries
6770421;Hamido Fujita
6770422;Muhammad Adam
6770423;Joarder Kamal
6770424;Yuyang Peng
6770425;Jun Li 0036
6770426;Sangdon Park
6770427;Konglin Zhu
6770428;Ahmed Alsanad
6770429;Dmitry Mukhutdinov
6770430;Andrey Filchenkov
6770431;Anatoly Shalyto
6770432;Cristian Cotes
6770433;Edgar Zamora-Gómez
6770434;Genís Ortiz
6770435;Raquel Sánchez
6770436;Alberto Gomez
6770437;Anastasio Illana
6770438;Lei Yang 0018
6770439;Weichen Liu
6770440;Chao Chen 0004
6770441;Mengquan Li
6770442;Peng Chen
6770443;Robert Preissl
6770444;Bronis R. de Supinski
6770445;Daniel J. Quinlan
6770446;Tom Dhaene
6770447;Jan De Geest
6770448;Chih-Tien Fan
6770449;Matthew Malensek
6770450;Timo Betcke
6770451;Heinrich Voss
6770452;Vassilios C. Vescoukis
6770453;Nikolaos D. Doulamis
6770454;Sofia Karagiorgou
6770455;Randy L. Ribler
6770456;Huseyin Simitci
6770457;Ming-Huang Guo
6770458;Hau-Chin Lin
6770459;Ali Afzal
6770460;Jiri Halak
6770461;Michal Krsek
6770462;Petr Zejdl
6770463;Felix Nevrela
6770464;Claudio Bettini
6770465;Luca Spampinato
6770466;David Emsellem
6770467;Diane Lingrand
6770468;Dionisis Margaris
6770469;Panagiotis Georgiadis 0001
6770470;Yunbo Li
6770471;Anne-Cécile Orgerie
6770472;Betsegaw Lemma Amersho
6770473;Jean-Marc Menaud
6770474;Francisco José Esteban 0002
6770475;David Díaz
6770476;Pilar Hernández
6770477;Juan Antonio Caballero
6770478;Gabriel Dorado
6770479;Sergio Gálvez
6770480;Patrizia Belluomo
6770481;Alessandro Cavalli
6770482;Andrea Chierici
6770483;Enrico Ferro
6770484;Antonio Forte
6770485;Luciano Gaido
6770486;Alberto Gianoli
6770487;Alessandro Italiano
6770488;Stefano Lusso
6770489;Marisa Luvisetto
6770490;Paolo Mastroserio
6770491;Daniele Mura
6770492;Mario Reale
6770493;Livio Salconi
6770494;Giuseppe Sava
6770495;Marco Serra
6770496;Francesco Taurino
6770497;Luca Vaccarossa
6770498;Marco Verlato
6770499;Giulia Vita Finzi
6770500;Dimitrios Zissis
6770501;Dimitrios Lekkas
6770502;Giuseppe Ateniese
6770503;Özgür Dagdelen
6770504;Ivan Damgård
6770505;Daniele Venturi 0001
6770506;Birgitt Schönfisch
6770507;William D. Wilson
6770508;Robert W. Dutton
6770509;Juan M. Sanchez
6770510;David J. Srolovitz
6770511;Richard H. Boyd
6770512;William A. Goddard III
6770513;John R. Smith
6770514;Wilhelm G. Wolfer
6770515;Takashi Shimizu
6770516;Hirokazu Takahashi
6770517;Kazuaki Obana
6770518;Yoshihide Tonomura
6770519;Takeru Inoue
6770520;Takahiro Yamaguchi
6770521;Tetsuro Fujii
6770522;Tomonori Aoyama
6770523;Laurin Herr
6770524;Natalie van Osdol
6770525;Xi Wang
6770526;Rollin Feld
6770527;Jacob Balser
6770528;Trevor Henthorn
6770529;Bart Gijsen
6770530;Piotr Zuraniewski
6770531;Daniel Filipe Cabaça Romão
6770532;Marijke Kaat
6770533;Cinzia Cappiello
6770534;Walter Samá
6770535;Monica Vitali
6770536;Qiao Xiang
6770537;X. Tony Wang
6770538;J. Jensen Zhang
6770539;Harvey Newman
6770540;Y. Richard Yang
6770541;Y. Jace Liu
6770542;Touraj Laleh
6770543;Joey Paquet
6770544;Serguei A. Mokhov
6770545;Yuhong Yan
6770546;M. R. Gauthama Raman
6770547;Sergio Briguglio
6770548;Gregorio Vlad
6770549;Giuliana Fogaccia
6770550;Kei Kobayashi
6770551;Kokichi Sugihara
6770552;J. Harshan
6770553;Frédérique E. Oggier
6770554;Amin Shokripour
6770555;Palida Maimaiti
6770556;Li Feng Sen
6770557;Guhaer Aisilahong
6770558;Rukeya Maimaiti
6770559;Wu Yun Yun
6770560;Liguo Huang
6770561;Hao Hu 0001
6770562;John Clark
6770563;Sylvain Leblanc
6770564;Scott Knight
6770565;Peter Dew
6770566;Anant Agrawal
6770567;Robert B. Garner
6770568;Alfonso Farruggia
6770569;Rosario Magro
6770570;Salvatore Vitabile
6770571;Patrick Geoffray
6770572;Greg Watson
6770573;Gabriele Milia
6770574;Emanuele Pascariello
6770575;Tien-Ho Chen
6770576;Han-Cheng Hsiang
6770577;Wei-Kuan Shih
6770578;Domenico Cotroneo
6770579;Raffaele Della Corte
6770580;Antonio Pecchia
6770581;Félix García 0001
6770582;Kamil Pawluczuk
6770583;Jerzy Brzezinski
6770584;J. A. Murphy
6770585;Giuseppe Di Modica
6770586;Orazio Tomarchio
6770587;George Fylaktopoulos
6770588;Michael Skolarikis
6770589;I. Papadopoulos
6770590;Georgios I. Goumas
6770591;Aristidis Sotiropoulos
6770592;Ilias Maglogiannis
6770593;Michael O. Neary
6770594;Bernd O. Christiansen
6770595;Peter R. Cappello
6770596;Klaus E. Schauser
6770597;Botond Rakoczi
6770598;Ákos Hajnal
6770599;Attila Farkas
6770600;Gregoire Gesmier
6770601;Nickolay T. Trendafilov
6770602;Christophe Bastien-Thiry
6770603;Joachim Parrow
6770604;Serafeim Zanikolas
6770605;Christoph Riesinger
6770606;Tobias Neckel
6770607;Florian Rupp
6770608;M. K. Kavitha Devi
6770609;P. Venkatesh
6770610;Jesús García-Galán
6770611;Pablo Trinidad
6770612;Antonio Ruiz Cortés
6770613;Igor V. Alekseev
6770614;Valery A. Sokolov
6770615;Peter Benner
6770616;Daniel Kressner
6770617;Volker Mehrmann
6770618;David M. Beazley
6770619;Wei Dai
6770620;Katsuhiko Yui
6770621;Satoshi Watanabe
6770622;Tsuyoshi Takarabe
6770623;Takashi Nakamori
6770624;Filippo Castiglione
6770625;Sauro Succi
6770626;Mengjiao Bao
6770627;Yaopeng Liu
6770628;Yu He
6770629;Peter A. Kollman
6770630;Yuguang Huang
6770631;Michael Scarpa
6770632;Raed Ibraheem Hamed
6770633;Mohamad Khir Abdullah
6770634;Burhanuddin Mohd Aboobaider
6770635;Ningbo Liu
6770636;Yanan Xu
6770637;Yonghua Tian
6770638;Hongwei Ma
6770639;Shuliang Wen
6770640;Wayne Chiu
6770641;Debnath Bhattacharyya
6770642;Samir Kumar Bandyopadhyay
6770643;Kirill Belyaev
6770644;Indrakshi Ray
6770645;Mohammad Aldossary
6770646;Ibrahim Alzamil
6770647;Alexandros Kostopoulos
6770648;Antonis Dimakis
6770649;Eleni Agiatzidou
6770650;Md. Golam Rabiul Alam
6770651;Md. Zia Uddin
6770652;Knud Brandis
6770653;Srdan Dzombeta
6770654;Knut Haufe
6770655;Farnaz Mahan
6770656;Daniel Garijo
6770657;Victor Ion Munteanu
6770658;Filippo de Stefani
6770659;Francois Héran
6770660;Antonello Pasquarelli
6770661;Christopher P. Lowe
6770662;Tsung-Hsi Weng
6770663;Chung-Ping Chung
6770664;Ute Gärtel
6770665;Wolfgang Joppich
6770666;Horst Schwichtenberg
6770667;Ulrich Trottenberg
6770668;G. Winter
6770669;Ghislain Landry Tsafack Chetsa
6770670;Richard Knepper
6770671;Matthew Standish
6770672;Juliana Freire
6770673;Joe Futrelle
6770674;Natalia Kwasnikowska
6770675;Jim Myers
6770676;Eric G. Stephan
6770677;C. P. Riley
6770678;J. Simkin
6770679;Foued Jrad
6770680;Gyung-Leen Park
6770681;Dimitrios Kourtesis
6770682;Long Chen
6770683;Ting Chen 0002
6770684;Xiaosong Zhang
6770685;Shi-ze Guo
6770686;Hong-yuan Li
6770687;Yue Wu
6770688;Vishal Ahuja
6770689;Matthew K. Farrens
6770690;Rick Stevens
6770691;Syed Umar Amin
6770692;Yi-Rong Wang
6770693;Kuo-Chan Huang
6770694;Feng-Jian Wang
6770695;Janez Kranjc
6770696;Roman Orac
6770697;Vid Podpecan
6770698;Nada Lavrac
6770699;Marko Robnik-Sikonja
6770700;Saeid Abrishami
6770701;Ünal Ufuktepe
6770702;Goksen Bacak
6770703;Liang Zhang 0010
6770704;Yuanyuan Feng
6770705;Peiyi Shen
6770706;Guangming Zhu
6770707;Juan Song
6770708;Syed Afaq Ali Shah
6770709;Mohammed Bennamoun
6770710;Josep Lluís Arcos
6770711;Enric Plaza
6770712;V. Kris Murthy
6770713;E. V. Krishnamurthy
6770714;Yan Huang
6770715;Gregor Gersak
6770716;Janko Drnovsek
6770717;Matevz Pogacnik
6770718;Shuo-Tsung Chen
6770719;Yao-Yu Yang
6770720;María Teresa González-Aparicio
6770721;Javier Tuya
6770722;Rubén Casado
6770723;Dominique Méry
6770724;T. J. Dekker
6770725;P. P. M. De Rijk
6770726;Xuejun Yang
6770727;Haibo Chen
6770728;Fujie Chen
6770729;Lijie Chen
6770730;Ahmed Lounis
6770731;Abdelkrim Hadjidj
6770732;Abdelmadjid Bouabdallah
6770733;Yacine Challal
6770734;Shima Rashidi
6770735;Thomas Lawrence Sterling
6770736;Daniel Savarese
6770737;Phillip R. Merkey
6770738;Jeffrey P. Gardner
6770739;Tibor Fadgyas
6770740;John G. Vaughan
6770741;Xukai Zou
6770742;Yuan-Shun Dai
6770743;Xiang Ran
6770744;François Coron
6770745;Philippe Homsi
6770746;Stephen R. Donaldson
6770747;Youngjoo Han
6770748;Deepsubhra Guha Roy
6770749;Bipasha Mahato
6770750;Debashis De
6770751;Rodolfo Haber-Haber
6770752;Andrea G. M. Cilio
6770753;Jeremy T. Bradley
6770754;Nicholas J. Dingle
6770755;William J. Knottenbelt
6770756;Erik Maehle
6770757;Seyed Mohammad Reza Nouri
6770758;Han Li
6770759;Wenxia Guo
6770760;MingYun He
6770761;Jianliang Gao
6770762;Panagiotis E. Kyziropoulos
6770763;Juan Xiong
6770764;Zhixiang Liu
6770765;Bing Zhu 0001
6770766;Dana Plepys
6770767;Mike Wan
6770768;Ngoc Hieu Tran
6770769;Jun Liu
6770770;Jinhua Guo
6770771;Zhe Lin
6770772;Eun-Kyu Byun
6770773;Yang-Suk Kee
6770774;Raylin Tso
6770775;Simone G. O. Fiori
6770776;Vaibhav Deshpande
6770777;Luciano Fornasier
6770778;Edgar A. Gerteisen
6770779;Nils Hilbrink
6770780;Andrey A. Mezentsev
6770781;Silvio Merazzi
6770782;Thomas Wöhler
6770783;Roger da Silva Machado
6770784;Ricardo Borges Almeida
6770785;Diórgenes Yuri Leal da Rosa
6770786;João Ladislau Barbará Lopes
6770787;Ana Marilza Pernas
6770788;Adenauer Corrêa Yamin
6770789;Mustafa Kaiiali
6770790;Thomas Ertl
6770791;Rüdiger Westermann
6770792;Roberto Grosso
6770793;Philip C. Treleaven
6770794;Hawazin Badawi
6770795;Haiwei Dong
6770796;Abdulmotaleb El-Saddik
6770797;Luisa Massari
6770798;Kerry-Louise Skillen
6770799;Chris D. Nugent
6770800;Mark P. Donnelly
6770801;William Burns
6770802;Ivar Solheim
6770803;Xiaolong Wang 0003
6770804;Xueqin Liang
6770805;Adnan Akbar
6770806;Juan Sancho
6770807;Paula Ta-Shma
6770808;Alexandros Psychas
6770809;Julien Laganier
6770810;Gabriella Paolini
6770811;Wanqing Wu
6770812;Subhas Chandra Mukhopadhyay
6770813;Guanglin Li
6770814;Hamid Reza Naji
6770815;B. Earl Wells
6770816;Letha H. Etzkorn
6770817;Chen Tian
6770818;Ziang Hu
6770819;Xia Xie
6770820;Hongguang Wang
6770821;Xijiang Ke
6770822;Tiejun Wu
6770823;Jörg Nolte
6770824;Emrah Çem
6770825;Hesam Izakian
6770826;Behrouz Tork Ladani
6770827;Marc Bux
6770828;Rosario M. Piro
6770829;Andrea Guarise
6770830;Giuseppe Patania
6770831;Albert Werbrouck
6770832;Longting Zhu
6770833;Jigang Wu
6770834;Guiyuan Jiang
6770835;Long Chen 0006
6770836;Siew Kei Lam
6770837;S. N. Bharath Bhushan
6770838;Ajit Danti
6770839;Henry H. Y. Chang
6770840;Bryan Rosenburg
6770841;Qingyong Li
6770842;Zhiping Shi
6770843;Huayan Zhang
6770844;Yunqiang Tan
6770845;Shengwei Ren
6770846;Peng Dai
6770847;Weiyi Li
6770848;A. Gómez
6770849;L. M. Carril
6770850;R. Valin
6770851;José Carlos Mouriño
6770852;C. Cotelo
6770853;Deborah Silver
6770854;Yudong Sun
6770855;Zhengyu Liang
6770856;Ferdinand Peper
6770857;Teijiro Isokawa
6770858;Noriaki Kouda
6770859;Nobuyuki Matsui
6770860;Juan Gutierrez-Aguado
6770861;Daniel Henriksson
6770862;Yanhong Li
6770863;Meng Wang
6770864;Xiaokun Du
6770865;Yuhe Feng
6770866;Changyin Luo
6770867;Shasha Tian
6770868;Bernabé Dorronsoro
6770869;Grégoire Danoy
6770870;Feng Gao 0003
6770871;Muhammad Intizar Ali
6770872;Alessandra Mileo
6770873;Pin Wu
6770874;Quan Zhou
6770875;Zhidan Lei
6770876;Xiaoqiang Li
6770877;Kiyohiko Nakamura
6770878;Andrew P. Sage
6770879;Sosuke Iwai
6770880;Woochul Kang
6770881;M. G. A. Verhoeven
6770882;P. C. J. Swinkels
6770883;Raymond Plante
6770884;Richard M. Crutcher
6770885;Robert E. McGrath
6770886;Jihe Wang
6770887;Bing Guo
6770888;Zeinab Shmeis
6770889;Mohamad Jaber
6770890;Kuniaki Uehara
6770891;Shusaku Tsumoto
6770892;Haruko Iwata
6770893;Shoji Hirano
6770894;Yuko Tsumoto
6770895;Ihtisham Ali
6770896;John O'Loughlin
6770897;Abdul Wahid
6770898;Munam Ali Shah
6770899;Faisal Fayyaz Qureshi
6770900;Hafsa Maryam
6770901;Omid Mirzaei
6770902;Juan E. Tapiador
6770903;E. Haug
6770904;J. Dubois
6770905;Jan Clinckemaillie
6770906;Stefanos Vlachoutsis
6770907;Maria José Sousa
6770908;Felipe Rabuske Costa
6770909;Cristiano Bonato Both
6770910;Dandan Li
6770911;Phil Winterbottom
6770912;Georgia Kougka
6770913;Kostas Tsichlas
6770914;Vangipuram Radhakrishna
6770915;Puligadda Veereswara Kumar
6770916;Vinjamuri Janaki
6770917;Giuseppe Papuzzo
6770918;Rahul Ghosh
6770919;Francesco Longo 0001
6770920;Vijay K. Naik
6770921;Toyoki Kozai
6770922;Takehiko Hoshi
6770923;Ernesto Damiani
6770924;Ottavio M. D'Antona
6770925;Huu Le Van
6770926;Jungseok Kim
6770927;Jemin Lee
6770928;Volker Strumpen
6770929;Balkrishna Ramkumar
6770930;Sudhakar M. Reddy
6770931;Alessandro Lulli
6770932;Jayavardhana Gubbi
6770933;Slaven Marusic
6770934;Marimuthu Palaniswami
6770935;Hong Wang 0006
6770936;Hiroyuki Takizawa
6770937;Hiroaki Kobayashi
6770938;Madhuri Karnik
6770939;Vinayak Eswaran
6770940;Jürgen Reuter
6770941;Walter F. Tichy
6770942;Shunji Matsumoto
6770943;Sebastian Gutierrez-Nolasco
6770944;Nalini Venkatasubramanian
6770945;Mark-Oliver Stehr
6770946;Carolyn L. Talcott
6770947;Basit Qureshi
6770948;Sandip Tikar
